batch_id,production_line,weight,baking_time,cooling_type,cooling_time,decoration,decoration_type,decoration_time,additional_cooling_time
4de2809e-f80d-4dc8-bbd7-c35f12a087f7,2,508,9.9,conveyor,9.6,yes,sprinkles,1.8,
424f75b5-1b81-4bbf-8d4a-aee0957f61e0,2,516,11.1,rack,14.5,yes,sprinkles,1.7,
7a1d1de3-47bf-46bf-a1e4-b7f88fc73516,2,521,9.7,conveyor,9.2,yes,sprinkles,1.9,
ca7dce08-3748-4965-bef9-224ee5818f07,2,517,12.3,conveyor,5.6,yes,glace,3.7,101.4
8271a1aa-80c0-42f1-95c4-3d3c0c191a03,1,535,11.0,conveyor,7.9,no,,,
cf3a67d0-39a5-45f3-9de1-7f8029b892a6,1,519,13.0,rack,12.9,no,,,
57aec529-c912-4726-8836-648cdd059ea8,1,520,9.7,rack,13.6,yes,fondant,5.3,
6fddac74-9006-43c2-89e3-a7846e917568,1,545,10.3,conveyor,5.9,no,,,
79a71603-e5c3-4c4f-a554-705e3add1365,1,518,10.7,conveyor,5.5,yes,fondant,5.4,
9863cc26-221d-4870-b1af-b0173b1058d3,1,504,9.2,conveyor,8.4,yes,glace,3.9,83.8
c55cd28e-9f36-48f3-a21c-8939f1ca2841,1,516,9.7,conveyor,8.8,yes,glace,4.4,108.1
7162cd36-e9d7-4730-8308-1d8310880abd,1,527,13.6,rack,19.0,yes,fondant,6.5,
,1,539,10.7,rack,13.8,no,,,
d1c2d5cc-826c-477c-b464-1996a892e8f7,1,510,10.5,rack,17.7,no,,,
0d843e63-2f07-4d0d-8832-1e4a188b2a21,2,524,12.0,rack,14.2,yes,fondant,6.5,
de1fac64-18e8-4cb9-8cc1-740717751471,2,506,12.2,conveyor,6.4,no,,,
780341e0-c17c-482e-b602-b64e949aeea6,1,516,11.4,conveyor,7.2,yes,fondant,7.1,
31178c81-095d-4e39-a855-8323108495a4,2,513,9.8,conveyor,6.8,yes,fondant,4.8,
213857f4-6cc5-4b6b-9685-fc67883eab13,2,497,8.7,conveyor,6.7,yes,glace,4.1,81.1
8af9971e-e823-4f16-8d22-0123fcf55e28,1,524,11.9,rack,14.2,yes,sprinkles,1.9,
2c9cb8a7-0e5e-4106-bf18-1e2c25f3f5c8,2,514,10.8,conveyor,6.2,yes,fondant,5.5,
6478c116-a1a3-4d76-a8ed-30ef6a9b5d52,2,521,10.5,conveyor,5.1,yes,glace,4.6,103.1
514c4021-d49b-4704-bf46-6acf7696a567,2,518,12.4,rack,15.5,yes,glace,3.7,91.0
6dace0d3-7c91-4c3e-a225-42e848b762c2,2,520,11.2,conveyor,8.2,yes,glace,3.7,88.9
3f91ba3b-76c4-4fa5-b266-f445c9085785,1,520,11.0,conveyor,8.6,yes,fondant,5.8,
22e001c9-7858-43d5-ad04-e5f0524dee4b,1,513,11.0,rack,14.8,yes,fondant,6.0,
ee7522e5-f891-49b4-9e04-996ebc04c69b,1,518,11.0,conveyor,8.2,no,,,
16f8ab80-02f5-4b5a-ae20-b69c18263bc9,1,533,11.7,rack,16.1,yes,glace,4.7,72.4
d44fa631-ed02-4367-abf0-4e0137cdfabe,1,523,12.1,conveyor,5.3,yes,sprinkles,2.3,
dd8e2ef6-79d9-45b5-99f7-9043e394ba0e,1,514,11.3,conveyor,7.9,yes,fondant,5.9,
,2,523,10.4,conveyor,5.7,no,,,
72d6d531-f3d6-436f-a1fe-6ffeafe26f23,1,521,10.5,rack,12.1,no,,,
6a3aceb0-a22d-458b-b768-a928df3ec8f3,2,521,11.8,rack,14.9,yes,sprinkles,2.2,
087a6477-d416-445a-8d6e-a7de58e03cbb,2,516,8.8,rack,11.5,yes,sprinkles,2.1,
231f26e7-fe3d-4af4-b367-bb7970d13344,2,520,11.3,conveyor,5.8,yes,sprinkles,2.3,
5385c0f8-371f-4697-bdd9-0c5e9ef51318,1,515,12.1,rack,15.8,yes,sprinkles,2.0,
bf5a5210-d169-4760-afe9-8530daf48a6a,2,521,,conveyor,7.0,yes,sprinkles,1.8,
1a4b29eb-8315-4781-aa47-79fdc89d3a5c,2,511,9.3,rack,17.5,yes,fondant,5.7,
586fbc55-01c8-444b-9b61-1a80631309be,2,521,9.7,rack,17.6,yes,sprinkles,2.4,
02cb2b6f-33a9-447d-8ce4-7f67715ac531,1,527,10.7,conveyor,7.2,no,,,
b54fb5bf-5140-41bc-9ad8-5bd206361d23,1,510,9.8,rack,13.4,yes,fondant,5.9,
734d95b6-765c-4f1d-97f8-d54e93eeb941,2,508,10.1,conveyor,9.3,yes,glace,4.6,90.5
6d7eed0f-7b30-4c9a-92e3-da6f20740bf0,2,528,11.7,conveyor,6.0,no,,,
82303805-00b6-4948-af04-cc695cef05b8,2,504,12.1,conveyor,6.9,yes,glace,4.5,94.3
96fd9061-19e9-487e-8c19-3f203e37061c,2,510,12.9,rack,14.9,yes,sprinkles,2.1,
95771a9c-bcb7-4a6b-b5f9-e614b3666a95,2,526,,conveyor,6.9,no,,,
,1,536,10.1,conveyor,7.0,yes,glace,4.4,97.4
d1eaf106-99c9-4204-be21-8f674e154f73,1,525,11.7,rack,15.0,yes,glace,3.9,76.4
2f0d9715-1999-452d-a1d3-b0d9723b7b11,1,527,11.4,conveyor,7.0,yes,sprinkles,1.8,
76baca05-b328-4c5c-902d-7ad8478ec302,1,523,9.8,conveyor,8.3,yes,glace,4.6,96.4
9f2ef164-0fee-4207-9474-7f08e9aff8fe,1,521,10.1,rack,16.9,yes,fondant,5.3,
c52be164-b603-4a7b-8fbf-66b129b4af97,1,520,13.2,conveyor,6.8,no,,,
02598ea6-7b9c-46f0-bbad-bfe4f19b1dd7,1,508,9.9,rack,11.1,yes,glace,4.5,72.2
1f62f80a-3149-4f67-9507-1f13507eb3ab,2,530,11.2,rack,14.7,yes,fondant,7.1,
e38164b9-e2b3-43ff-b0a1-ddb3b6edb854,2,520,13.6,conveyor,9.2,yes,glace,4.5,70.5
4d594f30-0e60-494b-a4ed-cc9ef9061f03,1,511,12.2,rack,15.5,no,,,
61b18336-74c4-4d52-bd76-007951aa3e77,2,527,9.6,conveyor,9.0,no,,,
a86190aa-2f03-4a5a-aa22-0b0af72dc4d3,1,506,12.8,conveyor,5.0,yes,fondant,6.2,
c4099034-5739-4fdc-980e-734d97711e8c,1,524,11.6,conveyor,6.0,yes,glace,4.6,85.8
08b4d213-bb86-463d-a3e7-a098a41f275a,1,525,10.2,rack,12.9,yes,glace,3.2,88.5
4c8f4d8b-b0e8-4675-bba0-cec93bbed1f7,2,511,12.9,conveyor,10.0,no,,,
b0b5e752-201b-4862-9ed4-4d05885a4b27,2,529,13.1,rack,15.5,no,,,
,1,507,12.4,conveyor,6.0,yes,sprinkles,2.3,
28782b40-9258-41e9-86bb-c4d959383571,2,517,8.8,conveyor,7.0,yes,sprinkles,2.1,
0f353509-9753-4663-83a5-b30c96e14c30,1,524,12.3,conveyor,8.0,yes,glace,3.9,99.0
28c260a1-cc4c-4655-a530-6d01fb2a81d3,1,536,12.8,rack,14.6,no,,,
6705b94a-bdfb-4ed6-9340-0e1b6b2b63d7,2,504,10.5,conveyor,9.5,yes,fondant,6.0,
7be250ff-7e0e-44f2-a751-8e64d0489c25,1,530,13.7,rack,15.4,yes,glace,3.9,79.1
e4036123-0bbc-471f-978a-5324122acfb0,1,529,10.8,rack,13.4,no,,,
dfa00b8a-91a4-41f0-950f-79e031985997,2,503,11.0,rack,14.7,yes,fondant,6.6,
206f8ec9-361b-4aab-a10d-9ce7c510ff15,1,533,11.3,conveyor,8.0,yes,sprinkles,2.2,
c82610cf-05df-4d07-be16-0df767d8a337,2,528,11.2,rack,14.0,yes,fondant,7.4,
a40e3b03-90cf-4cee-9d25-b3b51dfe5302,1,514,11.3,conveyor,5.6,no,,,
ee052d86-5732-4733-8155-fdd976b2fbe7,1,503,9.3,rack,14.8,yes,glace,4.2,72.8
59ef18b9-5c53-46d6-b66d-124b3b502f0d,1,503,9.3,conveyor,5.4,yes,fondant,7.1,
1ac1e73e-5d6a-48ca-a11e-38d05a627440,2,506,11.4,rack,15.7,no,,,
304f7206-8de3-4fe9-ad32-a65599b0a91e,2,507,12.1,rack,14.8,yes,fondant,3.4,
634bd012-57cd-4df8-8df0-7b1b271de9e7,2,513,10.1,conveyor,8.2,yes,sprinkles,2.1,
14bd7f35-c99b-42b2-b3a0-86908f27dcfe,2,516,,conveyor,9.8,yes,glace,4.2,79.5
f2205b4c-696b-43d5-9963-dc0370d21329,2,516,10.0,conveyor,10.0,yes,sprinkles,1.4,
a6cbe597-6b54-4575-b2cf-818e65221ed4,1,514,11.5,rack,15.1,yes,fondant,6.2,
aba0021f-d8bc-4dbd-acea-d8a21db90059,2,511,8.0,conveyor,8.5,yes,sprinkles,1.8,
0fac8f39-b832-4a37-9e95-28ee13e74aea,2,526,12.6,rack,13.2,yes,glace,3.7,78.1
3d214da9-ac74-4e62-b0b7-729af1dcf878,1,541,10.3,conveyor,8.8,yes,fondant,7.6,
e980b786-9427-4e64-9277-f54e80053861,1,487,12.4,rack,15.5,yes,sprinkles,2.0,
a55cb951-2e40-46e0-b4cc-9b885bd191f7,1,510,8.3,conveyor,5.4,yes,glace,4.3,80.2
,1,519,13.3,rack,12.7,no,,,
e2f88849-a106-4083-86b5-c965bdacd5fd,2,518,9.4,rack,12.4,no,,,
650225ac-1bb3-408e-855b-2bb8cf32eec8,1,535,10.8,rack,14.1,no,,,
2b999d55-c0fe-4fdd-acbe-1d7e2171e5cf,2,496,11.8,conveyor,8.3,yes,glace,3.9,93.9
801533e5-43ae-4f88-9be9-efaa1b840574,2,505,13.8,conveyor,9.6,no,,,
5d3bb88a-82a5-4a10-9533-f57faee43b6b,2,509,10.5,conveyor,6.6,yes,glace,4.4,79.8
c054ef27-9642-475a-b5e1-e97a13d1b902,2,502,10.6,conveyor,7.6,yes,fondant,5.7,
d4279d94-3aa3-4380-b86a-fd41b9fb7eb0,2,525,12.6,conveyor,6.2,no,,,
e346e7de-c017-4981-b7c3-83a5f97a323a,1,528,9.7,rack,15.5,yes,fondant,5.9,
e68972f3-d2d3-4fd2-b122-e594ee56b7b2,2,527,11.4,rack,12.1,no,,,
64c3a180-7705-446f-a018-66bd8491670e,1,513,11.8,conveyor,7.0,yes,sprinkles,1.7,
cb062026-6e08-40ca-a358-fbc1f6c5af2a,1,517,9.8,conveyor,6.0,no,,,
e9bbf9f1-a404-423c-b9bd-04b74cd8a4ba,2,526,12.9,rack,14.5,yes,sprinkles,2.4,
957315da-f1be-440a-9bff-5737b074004b,1,529,11.8,conveyor,5.8,yes,sprinkles,1.9,
942443a0-0cdd-488e-ac76-6c4743680cca,1,534,12.3,conveyor,7.3,yes,fondant,3.8,
cec3aed9-8b6d-4cab-b387-40ebd256102c,2,513,10.8,rack,16.4,yes,glace,3.9,81.3
fe950ae1-d7d9-48b8-a01c-9d6b6727b0f5,2,516,13.7,rack,16.1,yes,glace,2.8,88.3
110310fa-b8ae-4e40-96d7-6a9f3bbd4c9a,2,516,13.1,conveyor,9.3,yes,sprinkles,1.9,
7e20ba46-c0bb-4562-877d-4e74fbc21f6b,2,530,11.3,conveyor,7.9,yes,glace,3.2,98.3
6ec4ae5d-3c63-4d32-836d-942c94cb9e70,1,530,11.5,conveyor,7.3,no,,,
f4d06eb7-da94-415f-8dbf-c94083129337,2,503,12.6,rack,14.1,yes,sprinkles,2.2,
562c43b9-d06d-425f-91fd-9b29975b8c37,2,517,9.5,conveyor,6.6,no,,,
,1,522,10.8,conveyor,8.4,no,,,
270de8ce-c545-4d28-803a-89ba67946ed3,2,519,9.5,rack,12.6,no,,,
f3d1d791-4462-4fba-b090-210be89eda8d,2,531,10.4,rack,16.0,no,,,
32c96bd1-4697-448f-beb1-089c4b51ed6f,1,541,11.6,rack,18.3,yes,glace,4.4,61.3
84108107-ac53-4fd2-a5b1-928474deef21,1,526,9.3,rack,11.8,yes,sprinkles,2.2,
92883268-0ec6-447d-9153-7e892da27ee8,1,517,12.8,conveyor,7.7,no,,,
6120fb5c-79d5-4903-85e4-f4498042f989,2,505,11.1,conveyor,7.7,yes,fondant,8.3,
3dd019f3-e2fc-4df3-a198-5461425a4b17,1,518,10.6,conveyor,7.8,no,,,
622e7b3c-1f50-402a-81a7-d037786fa9bd,1,523,9.1,conveyor,9.3,yes,sprinkles,2.0,
f9c317e8-8c8d-4c43-8a44-ed91969d8e4b,2,516,11.3,rack,16.4,yes,fondant,8.4,
a72681ba-81d8-4d42-9815-7241e460f7aa,2,530,9.0,rack,15.1,yes,fondant,6.9,
5c482b4d-0f15-4798-be60-4d3c9b9382f1,1,531,13.2,conveyor,5.1,no,,,
ec6c7597-7203-4c47-9614-c132a76099b4,2,511,9.6,conveyor,8.2,yes,sprinkles,1.7,
be230cad-0088-403e-a3cb-dac4f61f877f,2,513,10.8,rack,14.6,yes,fondant,5.6,
b69815de-021e-4d8d-a363-3098668b52d8,2,512,11.3,rack,18.1,yes,glace,3.1,91.9
83c76e8d-b89b-4c1c-a6e7-3a13c5940e1f,2,523,10.8,conveyor,9.9,yes,fondant,6.6,
658ad98c-7108-46b1-882d-f638a347da4b,2,534,11.8,conveyor,6.5,yes,sprinkles,2.4,
5bd99b72-f352-4468-9300-9a3f0bd4e163,2,509,10.8,rack,13.1,yes,glace,3.7,82.7
c13ce505-6208-406d-a799-cb8d62f9ad31,1,517,8.0,conveyor,7.9,yes,sprinkles,2.1,
2f57ba1f-eb86-4ab7-a581-78c223a780ee,1,523,11.5,rack,16.1,yes,glace,4.9,78.1
beec0d4f-ca24-4d7f-898c-deb71c4ee8b5,2,514,11.4,conveyor,5.5,yes,glace,4.1,99.0
53a9945c-e8b3-4d89-bb7e-6af965fbf2cc,2,529,9.0,rack,18.0,yes,sprinkles,2.2,
d6e0fa5d-6cf6-439d-9e75-7c4a88c82132,2,529,9.3,rack,17.5,yes,glace,4.0,76.8
b114eb3a-5464-42fb-8653-63957598d0dc,1,525,9.9,conveyor,6.8,yes,glace,5.0,81.8
37112746-2697-440a-806a-eff36ab0e4c9,1,521,12.5,conveyor,5.1,no,,,
b1970eec-b304-415b-8acb-004fc23f6954,1,524,11.2,rack,12.2,yes,sprinkles,1.8,
1d80cd34-c716-43b8-b474-eaaad8d14ec4,2,515,10.0,conveyor,8.1,no,,,
522068af-779a-479c-97a2-8a4cdaa7ef08,1,518,11.4,conveyor,9.4,yes,sprinkles,1.7,
42fc6206-9f30-45fa-b06c-208b9446b92d,1,523,12.5,rack,16.2,yes,sprinkles,1.9,
bb32e5ce-5ffa-4701-8dc7-283e1332f087,1,536,11.3,rack,15.4,no,,,
4e50d31f-0d09-44da-a1c7-fb226c82b796,1,522,12.9,rack,12.5,yes,fondant,7.2,
b04e7e39-9930-4681-8dbd-8fd83de267c0,1,520,10.6,rack,15.0,yes,sprinkles,2.0,
73ed900a-16cd-4044-8378-1a164196a3bb,2,512,9.9,conveyor,5.8,no,,,
c80480bf-edc6-4a89-b002-e95367cbdc8f,1,527,,rack,13.7,no,,,
8a4de972-e7d5-49b5-bc29-4871ae60fe96,2,516,11.8,rack,13.6,no,,,
f5d520f1-0002-462d-9941-5c4fa3c479ac,2,515,11.8,rack,14.7,yes,sprinkles,1.9,
077a6ff4-28eb-4ed6-b853-21edda079455,2,515,11.9,conveyor,8.8,yes,fondant,6.1,
268e8891-dfce-4c03-9997-176ed58aba9a,1,521,11.1,rack,17.0,yes,sprinkles,1.8,
0573a6df-0d5a-4750-830f-c994b47532dc,2,514,11.4,rack,15.1,yes,glace,4.2,97.3
90026932-232a-420b-b5af-759129db7e4a,1,524,9.7,rack,20.9,no,,,
027521b8-0a64-4b24-808c-bb4d4b1cd9c4,2,496,12.6,conveyor,7.4,yes,sprinkles,1.7,
32905f68-9783-47a2-a5f2-dd22dd6b280d,2,529,,conveyor,9.5,yes,fondant,5.6,
4a437d03-89e1-431f-852f-77053c3e2b1b,2,500,10.8,conveyor,9.7,yes,sprinkles,1.9,
9a767eb2-645c-4c51-a58f-8dd0b9940746,2,504,11.2,rack,17.6,yes,fondant,6.2,
f3e16353-8b53-4794-96c8-25c032d4de97,2,506,11.4,conveyor,7.2,yes,sprinkles,2.5,
c86dffa4-5d35-4f05-b548-3ff2be13ee6d,2,522,12.2,conveyor,7.2,no,,,
f5c429ee-b782-4ed3-a84b-5c67b265c2bd,1,501,11.5,rack,13.3,yes,glace,3.5,62.5
759864c0-4d9f-4726-80f5-09db26296e7a,2,530,10.8,rack,12.2,yes,glace,3.7,84.1
8e9569aa-ee8f-4952-82e5-d5c7d5a45150,1,529,11.7,rack,16.6,yes,glace,4.4,85.0
d2707a6c-ac03-43a5-8633-4b9848ac21b0,1,514,11.2,conveyor,5.3,yes,glace,4.6,78.0
e456e11f-d941-49e5-8578-957b1035b9cd,2,514,10.6,conveyor,7.5,no,,,
c20ee0f2-f170-4245-9332-467bb7b2108b,2,516,10.1,rack,7.7,yes,sprinkles,1.9,
c4d8d0d7-36bc-4e48-a31e-fc978c651bc2,2,518,10.8,conveyor,9.2,yes,fondant,6.6,
515a38c5-088a-4165-990a-5cadaabef7e5,2,508,12.2,conveyor,8.3,yes,sprinkles,1.8,
d2b0a3f7-d415-442e-bc64-a14f12e147d9,1,507,12.3,rack,12.2,no,,,
dc7e6791-4836-4e89-909e-e7c5a758501a,1,530,9.7,conveyor,9.3,yes,fondant,5.8,
5799ebc8-e5f3-48ac-b30f-6a21f7137e56,1,527,10.5,rack,17.5,yes,sprinkles,1.9,
1d4f7266-6e3c-4683-9b99-4775581e5bbd,2,510,10.3,rack,15.2,yes,glace,5.3,94.0
28029c82-552f-4eb1-9571-30a5aa274d2a,1,521,10.5,rack,12.0,yes,sprinkles,2.4,
f982ca51-ae44-45b6-97df-6ab07a1dfe0b,2,517,12.0,rack,17.0,yes,fondant,6.5,
65727a25-8c22-4d07-bc4f-a9af5fb7e565,1,517,12.2,rack,19.3,no,,,
e3a3e521-7155-4789-90da-2d561becfff7,2,521,10.2,conveyor,8.8,no,,,
20598761-9106-4262-8f36-fab1447be5d8,1,520,11.2,conveyor,5.1,no,,,
f62d1b77-49e5-4178-9b40-3ff448f93162,2,497,10.4,conveyor,5.1,no,,,
7faaa9b7-1cc1-4b5f-a4a7-81ebb2979876,2,517,11.7,conveyor,8.6,yes,fondant,6.8,
ae4c0d45-2612-4efe-9961-e792291dadb0,1,507,9.3,conveyor,6.0,no,,,
,1,505,,rack,15.6,no,,,
2697f130-5bc2-453a-a7d2-e9a36186ebf5,1,517,11.2,rack,14.9,no,,,
505534a5-6e87-42b1-bbfd-5db40a206af7,2,530,12.4,rack,15.3,no,,,
af4f02a1-e5a2-477c-8e88-30f4ca4b7334,2,522,10.4,conveyor,5.3,yes,glace,4.3,76.6
e2554c4f-a466-468e-924b-1702c75efc25,2,512,12.7,conveyor,5.4,yes,fondant,6.7,
d20fe410-a6d4-4448-8ca8-e8f75687864b,1,524,10.9,conveyor,8.3,yes,glace,4.1,93.1
fe457822-5643-4fb1-a2d7-1f4f5410b08d,1,504,9.4,conveyor,5.8,no,,,
fcd9c1fa-4ab7-4143-a582-f8ce07442d23,1,518,11.1,rack,13.4,no,,,
8c528a13-73ed-490b-ad84-0a3421f4ab92,1,510,10.4,conveyor,5.8,yes,glace,3.7,104.9
321de3f6-bbe9-489d-81bb-a919c9bc9054,2,511,13.4,conveyor,5.7,no,,,
cb0bd97c-9c60-4609-bdc4-e453189cd3f0,2,520,11.8,conveyor,5.7,yes,glace,3.4,99.5
9a7b68c8-e000-43eb-a35f-651aae5b044d,1,522,9.6,rack,12.9,no,,,
5d705bac-b7bd-4d2a-b31d-0132fc4eb4c8,2,497,12.1,rack,17.2,no,,,
12b7d84e-8342-473f-9b76-0bc2e747b0b6,2,509,10.0,conveyor,7.1,yes,fondant,6.0,
,1,521,12.7,conveyor,5.5,no,,,
a6a034a6-4084-4d16-94f2-e5e1c651281f,2,519,9.6,conveyor,9.6,yes,glace,3.8,73.3
2476540e-8032-4bae-afb3-c2f5de7d2b85,2,527,9.2,conveyor,8.8,yes,sprinkles,2.3,
5dbe20d3-7f59-4dc4-beee-1283f80fde95,2,519,11.0,conveyor,5.9,yes,fondant,5.5,
75a0dc05-9142-4e08-90d5-f662ce381cd9,1,536,10.5,conveyor,6.4,yes,sprinkles,2.6,
aa59ebba-832c-4894-b0d8-63c35d98e704,1,525,9.7,conveyor,5.9,yes,glace,4.5,76.9
db45d798-e77a-4c00-832d-e3833d5bb656,1,521,10.2,conveyor,8.7,yes,fondant,5.5,
ba2b0865-a735-4fd9-a247-427465d7423c,1,529,12.1,conveyor,8.6,yes,glace,4.2,80.7
,1,521,11.4,conveyor,5.7,yes,sprinkles,2.0,
e3740be2-23af-49fa-8147-72158d94266b,2,496,14.4,conveyor,7.4,yes,glace,4.1,100.8
970efb37-a72b-43f8-b283-2db760c1cb95,1,517,12.4,conveyor,5.8,yes,glace,4.5,81.8
41ce5283-21ba-482d-b4d0-dfff8003ebf4,1,528,12.5,conveyor,8.9,yes,fondant,7.8,
58d4246c-2532-403f-aa63-fa6e3838e654,1,518,13.0,conveyor,9.3,no,,,
e4b6f04c-5348-4d92-8ee4-2b0c01f6fcb6,2,507,14.2,conveyor,7.3,yes,fondant,6.9,
9a090a15-15f8-4fc3-b370-5b681fbd218b,2,480,11.3,rack,15.0,yes,glace,4.0,84.5
4f41f92b-60f5-4649-85e0-4004e8cbc74e,2,518,11.0,conveyor,9.2,no,,,
ee5e0589-33ed-4984-b67f-431f3600d0c9,1,522,,conveyor,8.2,yes,sprinkles,2.0,
f394437a-2621-4166-930a-41a1239b1e86,2,504,9.0,rack,13.9,yes,fondant,4.9,
73f70660-cfec-4668-9740-2dc235381095,1,528,12.2,rack,14.1,yes,glace,4.4,70.4
70b16fae-b72d-42af-8233-e6c36f48718b,1,517,11.7,rack,17.8,yes,fondant,4.7,
93cd2288-2dde-4b94-bd1b-f5ecdd67b843,2,519,12.3,conveyor,8.2,yes,glace,3.0,80.3
67b4f406-a3a9-463b-8b28-9ebf81477802,1,506,9.9,conveyor,6.5,yes,sprinkles,1.9,
6035e000-9c7f-48f8-8126-18516c33a5c6,1,526,11.4,conveyor,7.8,yes,fondant,6.0,
fb63fa8e-e176-41f1-a9b4-388b0cfaf272,2,514,10.7,rack,13.2,yes,sprinkles,2.1,
7afb92d3-18f2-48e1-ad39-e4f01c10a323,1,527,12.4,rack,15.7,no,,,
b3b76f48-4d1a-4f5a-bc2d-fe46f94bc67b,2,502,9.3,conveyor,7.5,yes,sprinkles,1.7,
27b72310-137c-49c6-814f-a11f165dbf2c,2,513,9.5,conveyor,6.5,yes,fondant,4.8,
c0e00b66-7ec1-45fe-b3de-0d4c83bea5ce,2,499,9.1,conveyor,8.9,yes,sprinkles,2.1,
05450756-7906-411b-8054-84d69cc6e6f1,1,522,11.2,conveyor,6.3,yes,fondant,5.8,
643ebdd3-2e0c-48d7-9bb8-d8f0c56f0341,2,514,10.4,rack,16.2,no,,,
c1bc2cb9-a061-494a-976a-5936051b95e1,2,496,10.4,rack,17.9,yes,fondant,6.0,
,2,519,12.0,conveyor,9.7,no,,,
b53850e0-418f-4a81-8b49-9c8206186953,2,515,9.0,rack,16.7,no,,,
d4886dae-249a-41fa-bdce-50f6fddffc32,1,519,12.4,rack,15.6,yes,sprinkles,1.9,
9747007b-fb43-4275-a229-dd38bfaa124f,2,492,9.4,conveyor,7.5,yes,glace,3.7,90.9
,1,533,12.1,rack,15.0,no,,,
c87a056f-fbde-4b97-b152-3f08bb17b92e,1,535,10.4,rack,14.6,yes,sprinkles,2.2,
38c8670c-8110-4515-b7cb-d162c6e91265,1,542,9.9,conveyor,7.6,no,,,
5fa7b546-d24b-45f0-ac0d-9d0e92287dfe,2,520,9.5,rack,18.4,yes,glace,4.5,88.0
c67029d0-3903-48eb-8041-23400187d7b0,2,504,12.6,conveyor,8.0,no,,,
4fdfb7eb-7dcc-4572-8a5b-3ee2d67b235d,1,524,11.0,conveyor,9.3,yes,sprinkles,2.2,
fa4c6307-9412-49d2-8f9e-80e79f41a3dd,1,517,10.5,rack,15.0,yes,glace,4.4,63.6
a25be238-3a76-4c0f-a586-b2a200469151,2,518,14.3,conveyor,6.6,yes,fondant,5.7,
4254d1d4-d937-41e9-92cd-8e958a5370de,1,518,11.3,rack,16.8,yes,fondant,6.1,
04c1970d-b607-4da7-a418-6b8719f9d81b,1,520,11.9,conveyor,8.1,yes,sprinkles,1.8,
0bccf1cd-afc8-4bbe-89cd-ebc069be63b1,1,538,10.1,rack,13.7,yes,sprinkles,2.6,
6818a887-de01-45c3-b2f0-86d0488ec143,2,518,11.1,rack,16.6,yes,fondant,7.4,
,1,509,10.7,conveyor,8.3,yes,fondant,6.1,
ba8acf9c-f0ea-4436-a3ef-68b1c65269fe,2,522,12.8,conveyor,9.3,no,,,
7d0d8faa-e167-4a09-af19-1a3256203e3b,1,530,10.0,conveyor,7.4,yes,sprinkles,1.9,
adbe7fe1-a850-4a54-978d-60ee55a6f1aa,2,512,10.4,conveyor,7.8,yes,sprinkles,2.1,
4ce3d474-3472-4383-b014-a250804a0d11,1,503,12.0,conveyor,9.1,no,,,
,1,513,11.9,conveyor,9.6,no,,,
26409407-7b09-4168-b669-af2e2f0fc426,1,512,10.2,rack,17.2,yes,fondant,5.0,
7426b779-4de5-432a-a339-2f3b9b7eb543,2,512,8.8,rack,14.7,yes,fondant,4.0,
7f31c4fb-92d2-4a60-b788-81701e4d685e,2,537,10.0,rack,14.9,no,,,
14228741-77bc-4b50-a37d-024c450ec563,1,545,11.5,rack,11.2,no,,,
6811e2c8-1fb3-44a5-8aad-59b5abfee838,1,521,10.3,rack,13.2,yes,sprinkles,2.0,
318c8e2d-2f52-4add-8e37-15a68c3d5cac,2,527,10.7,rack,11.0,no,,,
09321277-04c4-4b0d-9d85-c8c39d6e4952,1,537,11.1,conveyor,8.2,yes,fondant,6.7,
4a0a4e6b-4e42-4139-b7f5-0b802e098d7b,1,520,10.8,conveyor,8.6,no,,,
5d3e212e-b3cf-4c10-b15e-57847632d8b5,1,529,10.0,conveyor,5.9,yes,fondant,4.9,
cd72480e-8dd3-4e23-8977-6c1d8d788f6d,2,514,12.7,conveyor,8.8,no,,,
bd8c82a0-6b0d-4751-ab59-ebeef8f416b7,1,513,11.2,conveyor,8.5,yes,glace,4.1,102.8
66b2f3e0-a784-4189-8644-c2535fd1d140,2,515,9.0,conveyor,7.6,no,,,
8fe2892d-86d9-4738-b45e-e8c933f984b9,1,528,12.4,rack,18.7,yes,sprinkles,2.2,
8db46ee1-0fb8-4494-8915-a541ab2157dd,2,502,9.7,conveyor,5.3,no,,,
ae234925-002a-4bcf-909f-cf167631c601,2,512,10.7,rack,15.9,yes,fondant,5.3,
8120a28e-9940-46b6-bd69-8e6787925a08,1,535,9.5,rack,11.6,no,,,
4e5f8314-4d4b-45e0-adfd-b2e186eccf40,1,534,12.1,rack,12.8,yes,glace,4.0,96.1
de362455-cf81-4b88-aecf-b164f6de7fbc,1,515,9.5,conveyor,7.9,yes,glace,4.6,102.7
8adb4e6e-ee57-4d6c-9588-b88a822ec9ac,1,523,10.7,conveyor,8.6,no,,,
ea9e4189-32f6-4e0b-849f-183b6d086d5a,1,512,12.0,conveyor,9.8,no,,,
21958bee-841a-4af7-845e-f363eb1195b8,2,504,10.4,rack,16.5,yes,sprinkles,1.6,
cbbbf866-4931-4b5d-8f77-bbf6c965647d,2,522,9.8,rack,18.7,no,,,
9530ba24-be49-40d3-86c3-b11671dac476,1,526,9.9,conveyor,8.2,no,,,
46adb267-2e85-47d0-8b4a-e3ba6560c4e6,2,515,12.9,rack,14.3,yes,sprinkles,2.0,
c1f57d3c-ce0e-459f-90c1-e2d54a3266c2,1,518,9.7,rack,16.1,yes,glace,4.3,93.1
